startDate,endDate,status,ipAddress,progress,duration,finished,recordedDate,_recordId,recipientLastName,recipientFirstName,recipientEmail,externalDataReference,locationLatitude,locationLongitude,distributionChannel,userLanguage,QID2,QID24,QID24_4_TEXT,QID202,QID202_5_TEXT,QID27_1,QID128,QID128_2_TEXT,QID130,QID209,QID209_4_TEXT,QID210,QID210_4_TEXT,QID177_7,QID177_8,QID177_9,QID177_10,QID177_11,QID177_12,QID177_14,QID177_15,QID177_16,QID177_17,QID211_FIRST_CLICK,QID211_LAST_CLICK,QID211_PAGE_SUBMIT,QID211_CLICK_COUNT,QID213,QID214_1,QID214_2,QID214_3,QID214_4,QID214_5,QID215_1,QID216,QID204_1,QID204_4,QID204_5,QID204_6,QID204_7,QID204_8,QID204_9,QID204_10,QID204_11,QID204_12,QID204_13,QID204_14,QID204_15,QID204_16,QID204_17,QID204_18,QID204_19,QID204_20,QID204_21,QID204_22,QID204_23,QID204_24,QID206_1,QID206_4,QID206_5,QID206_6,QID206_7,QID206_8,QID206_9,QID206_10,QID206_11,QID206_12,QID206_13,QID206_14,QID206_15,QID206_16,QID206_17,QID206_18,QID206_19,QID206_20,QID206_21,QID206_22,QID206_23,QID206_24,QID183_47,QID183_52,QID183_55,QID183_50,QID183_41,QID183_48,QID183_13,QID183_51,QID183_42,QID183_44,QID183_49,QID183_53,QID183_45,QID183_46,QID183_54,QID183_43,QID183_DO_1,QID183_DO_2,QID183_DO_3,QID183_DO_4,QID183_DO_5,QID183_DO_6,QID183_DO_7,QID183_DO_8,QID183_DO_9,QID183_DO_10,QID183_DO_11,QID183_DO_12,QID183_DO_13,QID183_DO_14,QID183_DO_15,QID183_DO_16,QID150_1,FL_62_DO_control_high,FL_62_DO_control_low,FL_60_DO_SDO7,FL_60_DO_EDO
24.04.23 07:26,24.04.23 07:27,0,178.51.214.210,41,85,0,01.05.23 07:27,R_21Fh15wba8CE1Xk,,,,,,,anonymous,EN-GB,1,2,,2,,59,2,1,4,3,,3,,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.05.23 07:27,01.05.23 07:40,0,81.185.162.196,100,746,1,01.05.23 07:40,R_1NErX3T41Ehzdw3,,,,,45.748,4.85,anonymous,EN-GB,1,1,,2,,21,1,,1,1,,4,Franco-Suisse,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,1.087,127.749,128.325,31,1,1,,1,1,,30,3,1,,,1,1,,1,1,1,,,,1,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,4,2,1,3,1,2,3,7,6,3,1,5,4,2,15,11,1,3,14,8,9,5,13,16,10,12,6,7,5,1,,2,1
01.05.23 08:41,01.05.23 08:41,0,178.197.193.195,100,7,1,01.05.23 08:41,R_3QMEHZTIZwelPKG,,,,,46.5306,6.6703,anonymous,EN-GB,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.05.23 08:45,01.05.23 08:50,0,188.63.177.23,100,331,1,01.05.23 08:50,R_30woYLrWrw9Xhl2,,,,,46.5035,6.7313,anonymous,EN-GB,1,2,,3,,17,1,,1,1,,4,Italienne ,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,1.532,39.636,40.481,12,1,1,,1,1,,70,6,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,,1,,,,1,1,,1,1,1,,,5,5,5,4,6,5,3,6,3,5,5,5,4,4,5,5,2,5,13,3,8,6,1,12,16,14,7,15,10,11,9,4,4,,1,1,2
01.05.23 08:51,01.05.23 08:59,0,178.197.194.251,100,517,1,01.05.23 08:59,R_1GHy6DSBISMjaE6,,,,,46.7973,7.1522,anonymous,EN-GB,1,2,,3,,19,1,,1,1,,1,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,15.076,117.13,117.967,19,1,1,,1,1,,40,3,1,1,,1,1,1,1,,,,,1,,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,7,12,7,4,7,2,7,2,7,7,7,1,7,6,2,13,2,6,9,3,8,7,12,5,4,15,16,14,1,11,10,1,1,,2,1
01.05.23 09:32,01.05.23 09:41,0,92.184.117.155,100,540,1,01.05.23 09:41,R_31TRLna0Ffu61GF,,,,,48.8323,2.4075,anonymous,EN-GB,1,1,,1,,23,1,,1,1,,2,,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,1.39,90.259,90.823,21,1,1,,1,1,,20,3,1,,,1,,1,,1,,,,1,,1,,1,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,7,3,5,2,7,3,5,2,7,6,7,5,2,5,5,11,13,5,8,1,4,10,9,14,15,2,7,6,3,16,12,3,1,,1,2
24.04.23 10:19,24.04.23 10:19,0,178.39.222.161,3,21,0,01.05.23 10:19,R_12tFPkMb3Sr6nIq,,,,,,,anonymous,EN-GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24.04.23 11:13,24.04.23 11:20,0,81.221.228.173,7,403,0,01.05.23 11:20,R_3Ehy4vjVszL0vgK,,,,,,,anonymous,EN-GB,1,2,,2,,10,1,,1,1,,1,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01.05.23 11:27,01.05.23 11:34,0,194.230.146.29,100,453,1,01.05.23 11:34,R_2b2J6uSh57xbbGK,,,,,46.1911,6.1404,anonymous,EN-GB,1,2,,2,,24,1,,1,1,,1,,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.017,52.902,53.593,21,1,1,,1,1,,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,1,1,,,,1,,1,,,,1,1,1,3,7,3,4,1,7,5,7,3,6,4,5,3,5,5,6,4,12,15,3,14,10,2,9,7,13,8,5,16,1,11,6,3,,1,2,1
01.05.23 11:29,01.05.23 11:39,0,84.75.203.242,100,585,1,01.05.23 11:39,R_3J5a9F7BbItZCCu,,,,,46.5388,6.5886,anonymous,EN-GB,1,2,,2,,18,1,,1,1,,1,,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,12.913,144.961,147.536,15,1,1,,1,1,,20,5,,1,1,1,,1,1,,,,,1,1,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,7,1,7,1,7,1,7,1,7,7,7,1,1,7,1,9,15,5,14,2,10,7,6,11,8,3,16,12,4,1,13,1,1,,2,1
01.05.23 11:50,01.05.23 11:59,0,85.1.52.120,100,517,1,01.05.23 11:59,R_AaDV6ZQYOb9T81H,,,,,46.5588,6.5851,anonymous,EN-GB,1,1,,1,,23,1,,1,1,,2,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,0.838,22.076,22.78,4,1,1,,1,1,,61,6,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,1,1,1,,1,1,1,,,1,,1,1,,1,5,1,6,3,6,4,5,1,6,5,6,4,5,2,2,8,9,4,12,1,3,16,14,7,6,13,2,15,11,10,5,5,,1,1,2
01.05.23 13:17,01.05.23 13:31,0,62.202.188.144,100,784,1,01.05.23 13:31,R_2rG6roeCiu0ibSG,,,,,46.5378,6.622,anonymous,EN-GB,1,1,,2,,27,1,,3,1,,1,,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,2.285,29.929,31.268,12,1,1,,1,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,,1,1,,1,1,,,,1,,,1,2,3,5,5,2,4,5,5,3,3,2,5,5,3,2,3,11,14,7,16,4,2,9,1,13,15,12,6,8,3,5,10,1,,1,2,1
01.05.23 14:23,01.05.23 14:30,0,84.226.29.48,100,466,1,01.05.23 14:30,R_2VCo0PvVXOQAe1S,,,,,46.5267,6.6243,anonymous,EN-GB,1,2,,2,,23,1,,1,1,,1,,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,5.204,57.272,59.966,11,1,1,,1,1,,60,5,1,1,,1,1,1,1,,,,,1,,1,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,4,5,2,7,1,7,2,7,1,6,7,7,3,2,6,3,12,4,14,11,16,6,13,8,9,15,10,7,3,2,5,1,2,1,,2,1
01.05.23 23:44,01.05.23 23:54,0,81.243.149.105,100,591,1,01.05.23 23:54,R_WqUu99NdKioCIbn,,,,,50.4486,4.3457,anonymous,EN-GB,1,2,,2,,53,2,3,2,3,,3,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,26.347,92.414,93.267,11,1,1,,1,1,,65,4,1,1,,1,,1,1,,,,,1,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,2,5,1,7,5,7,1,5,6,7,3,1,3,3,7,9,4,10,13,15,6,16,8,5,2,14,12,3,1,11,5,1,,1,2
01.05.23 23:45,02.05.23 00:00,0,217.136.198.61,100,893,1,02.05.23 00:00,R_2tFswsA045hOeUA,,,,,50.3933,4.4366,anonymous,EN-GB,1,1,,2,,56,2,4,2,3,,3,,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,23.7,124.002,125.076,5,1,1,,1,1,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,1,1,,1,,1,1,,1,1,,1,,,5,5,1,7,1,4,6,5,1,7,7,7,1,1,6,1,1,7,11,5,15,14,6,13,16,3,12,2,8,10,4,9,3,,1,2,1
02.05.23 00:18,02.05.23 00:32,0,217.136.198.61,100,829,1,02.05.23 00:32,R_RVlp7xwUq8AszBv,,,,,50.3933,4.4366,anonymous,EN-GB,1,2,,2,,54,2,4,2,3,,3,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,11.22,131.213,132.469,14,1,1,,1,1,,42,3,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,1,1,,,,1,,1,,1,1,1,,1,4,1,6,1,7,4,6,1,7,4,6,2,1,4,2,3,13,2,6,8,1,12,16,7,10,11,15,9,4,5,14,6,,1,1,2
02.05.23 00:34,02.05.23 00:42,0,128.179.177.227,100,499,1,02.05.23 00:42,R_3ehkFMrNsePGN1p,,,,,46.4941,6.5291,anonymous,EN-GB,1,2,,2,,26,1,,1,1,,1,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,2.931,147.808,148.426,13,1,1,,1,1,,28,5,1,1,,1,1,1,1,,,1,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,6,2,7,2,6,1,6,6,6,4,1,4,1,12,11,15,13,5,7,1,9,10,16,2,4,3,14,6,8,2,1,,1,2
02.05.23 03:06,02.05.23 03:20,0,128.179.184.229,100,830,1,02.05.23 03:20,R_SSExOL1r4HyXZlf,,,,,46.488,6.607,anonymous,EN-GB,1,2,,2,,22,1,,1,1,,2,,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,7.598,236.363,237.241,17,1,1,,1,1,,23,6,,1,,,1,1,1,,,,,1,1,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,7,1,7,5,7,1,5,1,7,7,7,5,6,5,6,9,7,15,16,4,8,5,10,14,3,2,1,11,12,6,13,1,1,,1,2
25.04.23 04:19,25.04.23 04:21,0,46.140.195.234,52,93,0,02.05.23 04:31,R_26fJePQ9gMTAwKT,,,,,,,anonymous,EN-GB,1,1,,2,,23,1,,1,1,,1,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,1.497,5.758,7.138,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.04.23 04:19,25.04.23 04:23,0,178.197.234.176,41,187,0,02.05.23 04:34,R_yxe00sl1f3Sd2eZ,,,,,,,anonymous,EN-GB,1,1,,2,,18,1,,3,1,,1,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.04.23 04:25,25.04.23 04:26,0,92.184.119.193,7,10,0,02.05.23 04:36,R_1Qh0cmWHMp1Ry5J,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.23 04:56,02.05.23 05:14,0,85.27.25.46,100,1064,1,02.05.23 05:14,R_1DBWxnrYY1ac1XI,,,,,50.4102,4.4472,anonymous,EN-GB,1,2,,2,,59,2,4,2,3,,3,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,19.927,177.264,178.197,12,1,1,,1,1,,20,3,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,1,,1,,,1,1,,1,,,1,1,,4,7,1,6,4,2,3,6,3,6,7,7,3,5,3,5,9,4,14,7,16,10,1,2,15,8,13,5,11,3,12,6,3,,1,2,1
25.04.23 06:49,25.04.23 06:50,0,178.197.227.236,3,47,0,02.05.23 06:54,R_1doVDd3yNNkzYkn,,,,,,,anonymous,EN-GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.04.23 07:59,25.04.23 07:59,0,178.197.233.92,3,8,0,02.05.23 08:13,R_2WTIrVFoTUsmYQp,,,,,,,anonymous,EN-GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.04.23 10:49,25.04.23 10:54,0,92.152.211.77,83,254,0,02.05.23 11:46,R_32VD5dAyJNKB5g0,,,,,,,anonymous,EN-GB,1,2,,2,,66,2,3,2,2,,2,,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,24.478,70.751,71.667,29,1,1,,1,1,,70,4,1,1,,1,,1,1,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,1
25.04.23 10:49,25.04.23 10:52,0,178.193.207.154,7,184,0,02.05.23 12:01,R_qPYogusqcBzrF0B,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.04.23 11:18,25.04.23 11:19,0,46.193.96.66,7,19,0,02.05.23 12:15,R_3lPLFgR9dP4pytA,,,,,,,anonymous,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.23 12:20,02.05.23 12:21,0,176.173.60.113,100,54,1,02.05.23 12:21,R_yR1V1n1LADFZTqh,,,,,43.6107,3.8809,anonymous,EN-GB,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.23 12:22,02.05.23 12:32,0,81.185.170.137,100,609,1,02.05.23 12:32,R_7882JQoXg1CZdXH,,,,,45.748,4.85,anonymous,EN-GB,1,2,,2,,47,2,1,2,2,,2,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,49.72,181.6,183.8,12,1,1,,1,1,,61,4,1,1,,1,,1,1,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,7,1,7,2,7,1,7,7,7,5,5,7,4,7,12,10,8,13,11,4,5,6,9,1,2,16,15,14,3,3,1,,1,2
25.04.23 12:15,25.04.23 12:15,0,80.218.92.169,3,13,0,02.05.23 12:38,R_2vYrhPAQb85qLux,,,,,,,anonymous,EN-GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.23 12:33,02.05.23 12:42,0,188.155.197.33,100,509,1,02.05.23 12:42,R_Uh9dHhAPtSlVcMF,,,,,46.5302,6.6698,anonymous,EN-GB,1,2,,5,,19,1,,1,1,,1,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,1.127,58.838,59.608,64,1,1,,1,1,,21,2,,1,,,1,1,1,,1,1,,,1,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,7,1,7,1,7,1,7,7,7,1,1,7,1,11,10,14,4,5,1,9,8,3,2,15,13,16,12,7,6,3,1,,2,1
02.05.23 12:24,02.05.23 12:42,0,90.112.239.164,100,1108,1,02.05.23 12:42,R_1KdKd0mticrNE73,,,,,45.5882,6.3061,anonymous,EN-GB,1,2,,2,,62,2,4,2,2,,2,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,1.907,169.866,171.206,77,1,1,,1,1,,51,2,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,1,1,,,,1,,1,1,,,1,1,2,4,5,4,2,5,5,1,2,6,2,6,5,2,3,4,2,5,14,1,7,3,9,4,16,10,13,15,11,12,8,6,4,,1,1,2
02.05.23 12:35,02.05.23 12:45,0,62.167.164.35,100,631,1,02.05.23 12:45,R_2zcEwZZt4T4pQZT,,,,,46.5207,6.6428,anonymous,EN-GB,1,2,,2,,25,1,,1,1,,2,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,7.907,165.717,173.2,23,1,1,,1,1,,20,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,1,,,1,1,,,1,1,1,,3,7,1,6,1,7,2,7,1,6,7,7,2,5,3,1,8,11,4,13,6,15,1,14,3,5,7,2,16,12,9,10,4,,1,2,1
02.05.23 12:51,02.05.23 12:52,0,41.82.168.65,100,52,1,02.05.23 12:52,R_2VrJesKPtb3SchG,,,,,14.6937,-17.4441,anonymous,EN-GB,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.23 12:45,02.05.23 12:52,0,164.15.244.37,100,430,1,02.05.23 12:52,R_3oO68A0qc4Eatia,,,,,50.8534,4.347,anonymous,EN-GB,1,1,,2,,22,1,,1,3,,3,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,8.659,8.659,55.902,1,1,1,,1,1,,5,6,1,1,1,1,1,1,,,,,1,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,5,5,6,5,3,5,3,5,5,3,5,6,2,3,12,9,2,7,1,11,14,10,13,8,5,15,4,3,6,16,3,1,,2,1
25.04.23 12:40,25.04.23 12:40,0,31.10.172.55,3,17,0,02.05.23 12:53,R_2drVVV1UPyrVwaS,,,,,,,anonymous,EN-GB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.23 12:49,02.05.23 13:04,0,84.106.52.170,100,853,1,02.05.23 13:04,R_1djlg7koRtFzY2m,,,,,52.0636,4.2727,anonymous,EN-GB,1,1,,2,,21,1,,1,4,Pays-Bas,4,Grecque,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,3.715,82.411,83.253,19,1,1,,1,1,,31,4,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,1,1,1,,,,1,,1,,1,1,,,1,7,1,7,1,7,1,7,1,7,7,7,2,1,5,2,9,11,1,5,7,2,16,15,13,3,12,4,8,14,6,10,5,,1,1,2
02.05.23 12:50,02.05.23 13:05,0,80.107.56.31,100,920,1,02.05.23 13:05,R_2AG63vFyxXYAjlr,,,,,37.9842,23.7353,anonymous,EN-GB,1,2,,2,,56,1,,5,4,Grèce,1,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,168.226,168.226,169.482,1,1,1,,1,1,,20,2,1,1,,1,,1,1,,,,,1,1,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,2,7,1,7,2,4,4,5,4,7,4,1,6,4,13,4,11,16,10,9,14,1,6,8,3,15,7,12,5,2,2,1,,2,1
02.05.23 12:49,02.05.23 13:06,0,82.64.54.113,100,989,1,02.05.23 13:06,R_3eePbf82qlj7dAg,,,,,48.8582,2.3387,anonymous,EN-GB,1,2,,2,,53,2,3,2,2,,2,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,9.964,137.335,138.484,21,1,1,,1,1,,,8,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,1,1,,1,,,1,,1,,,1,,,1,4,4,7,1,7,1,7,1,4,7,7,1,1,4,1,4,3,8,16,7,14,15,10,12,9,5,13,2,11,6,1,,,1,1,2
02.05.23 13:01,02.05.23 13:13,0,46.126.186.14,100,732,1,02.05.23 13:13,R_pLDdHc7Na1pxYpr,,,,,46.4828,6.6715,anonymous,EN-GB,1,1,,2,,23,1,,1,1,,1,,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,1.707,207.253,208.373,54,1,1,,1,1,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,1,,1,,1,,,1,,1,1,1,1,6,1,7,1,7,1,7,1,2,7,7,4,7,4,4,10,13,15,5,4,8,11,14,3,6,16,12,9,2,7,1,6,,1,2,1
02.05.23 13:09,02.05.23 13:14,0,81.185.172.236,100,347,1,02.05.23 13:14,R_sI2qxZsP0S06F1f,,,,,45.748,4.85,anonymous,EN-GB,1,1,,2,,23,1,,1,2,,1,,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,10.511,63.651,64.259,27,1,1,,1,1,,15,3,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,1,,,,,1,,,,1,1,1,1,1,7,1,7,5,7,3,6,1,6,7,7,4,7,7,2,14,7,3,16,13,4,2,9,6,12,8,10,15,11,1,5,2,,1,2,1
02.05.23 13:10,02.05.23 13:19,0,128.179.185.75,100,578,1,02.05.23 13:19,R_22m1HBr1fzBpqzL,,,,,46.488,6.607,anonymous,EN-GB,1,1,,2,,25,1,,1,1,,1,,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,5.211,77.053,84.461,116,1,1,,1,1,,75,5,1,,,,,1,1,,1,,1,,1,1,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,7,1,7,1,7,5,7,2,5,7,6,6,3,3,2,1,2,8,5,16,11,10,12,14,15,7,9,6,4,13,3,6,1,,1,2
02.05.23 13:09,02.05.23 13:24,0,213.55.227.8,100,903,1,02.05.23 13:24,R_3ke4C8JbkJDmeEH,,,,,46.915,7.4623,anonymous,EN-GB,1,1,,2,,22,1,,1,1,,2,,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,6.558,182.948,184.005,14,1,1,,1,1,,30,5,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,,1,,,,,1,1,,1,,1,,1,,6,5,6,6,1,7,7,6,1,6,3,7,6,1,5,2,9,13,4,15,6,12,8,3,2,1,14,10,11,5,16,7,2,,1,1,2
25.04.23 13:25,25.04.23 13:26,0,86.247.162.83,41,64,0,02.05.23 13:26,R_1gq36kBARtF4Hg7,,,,,,,anonymous,EN-GB,1,2,,2,,58,2,1,2,2,,2,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02.05.23 13:13,02.05.23 13:26,0,51.154.151.161,100,791,1,02.05.23 13:26,R_24bKoVtgYdksTKc,,,,,47.5766,7.5849,anonymous,EN-GB,1,2,,2,,43,1,,2,1,,1,,Neutral,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,17.712,105.335,106.481,12,1,1,,1,1,,15,2,1,1,,1,,1,1,,,,,1,1,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,2,6,2,6,2,6,2,6,1,6,6,6,4,2,5,4,5,2,16,9,15,14,4,7,8,6,10,12,11,13,3,1,1,1,,2,1
02.05.23 13:29,02.05.23 13:32,0,92.106.92.2,100,189,1,02.05.23 13:32,R_3erH58xRU2XLYpZ,,,,,46.207,6.151,anonymous,EN-GB,1,2,,2,,26,1,,2,1,,3,,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,4.324,32.405,32.939,11,1,1,,1,1,,,4,,1,,1,,1,,,1,,,,1,1,,1,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,5,2,6,5,5,2,5,1,6,7,5,5,1,6,3,6,11,16,10,2,5,15,1,13,4,14,12,9,7,8,3,5,1,,2,1
02.05.23 13:24,02.05.23 13:35,0,89.205.131.56,100,655,1,02.05.23 13:35,R_25FTfHnqK9rWYYA,,,,,52.3806,4.8738,anonymous,EN-GB,1,1,,2,,26,1,,3,4,Pays Bas ,2,,Neutral,Neutral,Neutral,Like,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,2.071,99.902,100.754,63,1,1,,1,1,,70,4,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,1,,,,1,1,,1,,1,1,1,,1,7,4,7,1,7,1,7,1,7,7,7,1,7,7,2,14,10,15,11,5,6,8,12,3,7,16,13,1,4,2,9,1,,1,2,1
